Wall time,Step,Value
1678204908.971539,510224,0.8500000238418579
1678204916.90262,510388,0.8500000238418579
1678204924.810005,510552,0.8399999737739563
1678204930.662676,510697,0.8399999737739563
1678204936.629292,510833,0.8399999737739563
1678204943.000676,510926,0.8399999737739563
1678204945.748756,510983,0.8500000238418579
1678204947.884678,511003,0.8500000238418579
1678204964.248909,511362,0.8399999737739563
1678204967.634628,511452,0.8500000238418579
1678205241.139401,513035,0.8500000238418579
1678205252.178188,513431,0.8600000143051147
1678205284.13201,514432,0.8700000047683716
1678205306.550803,515184,0.8899999856948853
1678205309.996743,515316,0.8799999952316284
1678205353.527226,516564,0.8799999952316284
1678205356.303409,516631,0.8799999952316284
1678205391.458101,517641,0.8700000047683716
1678205399.881617,517865,0.8600000143051147
1678205404.961079,517976,0.8600000143051147
1678205413.948321,518248,0.8600000143051147
1678205420.88208,518453,0.8500000238418579
1678205423.126,518497,0.8399999737739563
1678205432.036852,518739,0.8500000238418579
1678205442.29562,518990,0.8500000238418579
1678205445.54294,519069,0.8500000238418579
1678205457.753202,519281,0.8700000047683716
1678205462.938015,519396,0.8700000047683716
1678205468.522768,519550,0.8700000047683716
1678205477.023354,519864,0.8799999952316284
1678205489.575069,520153,0.8899999856948853
1678205495.728115,520298,0.8899999856948853
1678205503.30104,520473,0.8999999761581421
1678205532.097263,521221,0.8899999856948853
1678205537.266722,521333,0.8899999856948853
1678205542.645084,521503,0.8999999761581421
1678205555.031431,521916,0.8999999761581421
1678205568.143722,522220,0.8899999856948853
1678205574.004957,522368,0.8799999952316284
1678205580.21306,522512,0.8899999856948853
1678205585.795221,522637,0.8799999952316284
1678205837.791526,522881,0.8700000047683716
1678205849.523185,523183,0.8500000238418579
1678205852.871126,523276,0.8500000238418579
1678205872.872858,523794,0.8500000238418579
1678205874.46474,523821,0.8500000238418579
1678205877.843991,523882,0.8600000143051147
1678205879.685649,523916,0.8600000143051147
1678205887.87711,524049,0.8600000143051147
1678205892.064286,524139,0.8500000238418579
1678205894.807187,524198,0.8500000238418579
1678205896.905129,524247,0.8500000238418579
1678205903.683367,524432,0.8500000238418579
1678205920.401448,524783,0.8500000238418579
1678205929.639497,524967,0.8500000238418579
1678205933.527333,525086,0.8600000143051147
1678205973.878883,526002,0.8700000047683716
1678205981.72138,526175,0.8700000047683716
1678205992.387617,526458,0.8500000238418579
1678206003.226564,526703,0.8500000238418579
1678206014.28485,526962,0.8500000238418579
1678206025.940992,527290,0.8399999737739563
1678206028.046383,527327,0.8399999737739563
1678206031.992792,527442,0.8399999737739563
1678206048.897106,527803,0.8199999928474426
1678206061.413119,528014,0.8100000023841858
1678206063.927113,528065,0.8100000023841858
1678206066.163964,528106,0.800000011920929
1678206080.831858,528551,0.7900000214576721
1678206086.429164,528699,0.800000011920929
1678206088.570396,528737,0.8100000023841858
1678206105.777852,529200,0.8199999928474426
1678206357.047121,529385,0.8100000023841858
1678206360.531595,529420,0.8199999928474426
1678206363.170481,529470,0.8199999928474426
1678206368.764485,529593,0.8299999833106995
1678206371.429243,529658,0.8399999737739563
1678206378.576122,529842,0.8399999737739563
1678206385.182025,529956,0.8399999737739563
1678206393.411494,530112,0.8399999737739563
1678206420.115852,530806,0.8199999928474426
1678206422.413448,530853,0.8299999833106995
1678206440.333759,531382,0.8199999928474426
1678206452.027425,531676,0.8299999833106995
1678206461.282568,532040,0.8299999833106995
1678206487.052595,532831,0.8199999928474426
1678206624.366925,538149,0.75
1678206627.363704,538211,0.7400000095367432
1678206630.552066,538286,0.7400000095367432
1678206633.57641,538361,0.7400000095367432
1678206637.189012,538439,0.7400000095367432
1678206655.548204,538957,0.75
1678206691.779063,540298,0.7300000190734863
1678206769.224941,543363,0.6800000071525574
1678206793.138568,544363,0.6600000262260437
1678206806.22084,544863,0.6499999761581421
1678206860.834136,546996,0.6399999856948853
1678206898.834215,548496,0.6200000047683716
1678206960.451164,550996,0.5899999737739563
1678206972.911565,551496,0.5799999833106995
1678206985.868296,551996,0.5699999928474426
1678206998.358249,552496,0.5600000023841858
1678207010.862489,552996,0.550000011920929
1678207055.741354,554778,0.5199999809265137
1678207105.273117,556778,0.5
1678207403.458061,557538,0.5
1678207439.373649,559038,0.4699999988079071
1678207481.230713,560765,0.4399999976158142
1678207493.911615,561265,0.4300000071525574
1678207506.825726,561765,0.41999998688697815
1678207531.35587,562742,0.4000000059604645
1678207568.457072,564154,0.3700000047683716
1678207575.781054,564436,0.3799999952316284
1678207586.106688,564785,0.4000000059604645
1678207592.547358,565036,0.4000000059604645
1678207637.980978,566874,0.3799999952316284
1678207650.184652,567374,0.3700000047683716
1678207656.009872,567546,0.36000001430511475
1678207692.288475,568785,0.3499999940395355
1678207697.692562,568959,0.3400000035762787
1678207701.123714,569036,0.3400000035762787
1678207762.924623,571171,0.33000001311302185
1678207771.591286,571485,0.3199999928474426
1678207780.499286,571646,0.3400000035762787
1678207784.232854,571692,0.36000001430511475
1678207795.836594,571921,0.3700000047683716
1678207800.102298,572007,0.3700000047683716
1678207809.405537,572240,0.3799999952316284
1678207820.85642,572588,0.3799999952316284
1678207862.331272,573881,0.4699999988079071
1678207884.459327,574634,0.49000000953674316
1678207912.469263,575606,0.5
1678207929.848874,576106,0.5400000214576721
1678207932.360837,576157,0.550000011920929
1678207939.070842,576264,0.5799999833106995
1678207954.571694,576604,0.6399999856948853
1678207964.234115,576849,0.6600000262260437
1678207970.043282,576996,0.6800000071525574
1678208249.922439,577199,0.7200000286102295
1678208255.031194,577294,0.7400000095367432
1678208279.879467,578213,0.7599999904632568
1678208283.702986,578325,0.7699999809265137
1678208319.999313,579630,0.8100000023841858
1678208324.958151,579731,0.8199999928474426
1678208333.316903,579828,0.8199999928474426
1678208337.039503,579930,0.8299999833106995
1678208340.915927,579986,0.8399999737739563
1678208342.788766,580005,0.8500000238418579
1678208347.399538,580099,0.8700000047683716
1678208353.031934,580225,0.8799999952316284
1678208366.186078,580508,0.8899999856948853
1678208375.347954,580753,0.8999999761581421
